date,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,home_goals_avg,away_goals_avg,home_win_avg,away_win_avg,home_last_wins,away_last_wins,home_team_encoded,away_team_encoded,confederation_home_encoded,confederation_away_encoded,tournament_encoded
2000-05-27,False,21.0,629.0,1.0,10.0,701.0,1.0,0,2.0,1.4,1.0,0.6,0,0,128,151,5,5,42
2000-05-27,True,87.0,434.0,1.0,166.0,143.0,2.0,0,2.0,0.0,1.0,0.0,0,0,88,99,0,0,86
2000-05-28,True,42.0,557.0,-4.0,97.0,401.0,-9.0,0,3.0,1.5714285714285714,0.8333333333333334,0.8571428571428571,1,0,87,176,0,0,86
2000-05-28,True,116.0,333.0,-3.0,171.0,120.0,1.0,0,1.2857142857142858,0.6,0.5714285714285714,0.2,1,0,95,140,5,0,86
2000-05-30,False,63.0,502.0,0.0,65.0,494.0,-1.0,0,2.0,2.142857142857143,1.0,0.5714285714285714,0,0,35,81,2,2,42
2000-05-31,False,117.0,330.0,2.0,119.0,315.0,1.0,0,0.0,2.0,0.0,0.7142857142857143,0,0,196,141,3,2,42
2000-05-31,False,12.0,678.0,-1.0,28.0,600.0,-1.0,0,0.0,1.0,0.0,1.0,0,0,58,190,5,5,42
2000-06-01,True,156.0,176.0,-5.0,106.0,380.0,1.0,0,0.25,1.0,0.25,0.3333333333333333,0,0,26,124,1,1,42
2000-06-02,True,42.0,557.0,-4.0,97.0,401.0,-9.0,0,1.7142857142857142,1.4285714285714286,0.8571428571428571,0.7142857142857143,2,0,87,176,0,0,86
2000-06-02,False,15.0,655.0,0.0,101.0,392.0,3.0,0,1.0,0.6666666666666666,0.5,0.3333333333333333,0,0,147,198,5,5,42
2000-06-03,False,19.0,635.0,1.0,20.0,633.0,-4.0,0,1.6,1.4285714285714286,0.6,0.8571428571428571,0,0,192,167,2,1,82
2000-06-03,False,44.0,550.0,2.0,22.0,626.0,-1.0,0,0.5,1.7142857142857142,0.5,0.42857142857142855,0,0,193,40,3,3,40
2000-06-03,False,10.0,701.0,1.0,31.0,590.0,-1.0,0,1.3333333333333333,2.3333333333333335,0.5,1.0,0,1,151,73,5,5,42
2000-06-03,False,17.0,647.0,-2.0,71.0,475.0,0.0,0,0.5,1.6666666666666667,0.5,0.3333333333333333,0,0,143,55,3,3,40
2000-06-03,False,9.0,704.0,2.0,14.0,668.0,0.0,0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0,0,137,90,5,5,42
2000-06-03,False,45.0,545.0,1.0,46.0,542.0,1.0,0,3.0,0.0,0.5,0.0,0,0,164,156,5,0,42
2000-06-03,False,72.0,473.0,2.0,49.0,531.0,0.0,0,0.6666666666666666,1.6,0.0,0.6,0,0,101,65,5,5,42
2000-06-03,False,54.0,524.0,1.0,29.0,595.0,1.0,0,0.5,2.5,0.5,0.5,0,0,83,89,5,5,42
2000-06-03,False,65.0,494.0,-1.0,82.0,445.0,-8.0,0,1.8571428571428572,3.4285714285714284,0.5714285714285714,0.7142857142857143,0,0,81,80,2,2,40
2000-06-03,False,6.0,717.0,1.0,2.0,758.0,0.0,0,1.0,2.75,0.0,0.75,0,0,70,50,5,5,42
2000-06-03,False,78.0,453.0,-7.0,94.0,416.0,-3.0,0,1.6,2.0,0.6,0.8,0,0,2,77,1,1,42
2000-06-04,False,52.0,526.0,0.0,109.0,372.0,-5.0,0,2.6666666666666665,1.6,0.8333333333333334,0.6,0,0,133,111,1,1,42
2000-06-04,True,21.0,629.0,1.0,35.0,574.0,1.0,0,2.0,0.0,1.0,0.0,0,0,128,146,5,5,42
2000-06-04,False,25.0,613.0,-1.0,55.0,523.0,4.0,0,1.0,0.2,0.75,0.2,0,0,123,92,1,2,49
2000-06-04,False,18.0,645.0,1.0,117.0,330.0,2.0,0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0,0,42,196,3,3,40
2000-06-04,False,80.0,451.0,3.0,103.0,384.0,2.0,0,1.5,0.5,0.0,0.0,0,0,61,18,5,5,42
2000-06-04,False,5.0,728.0,-1.0,67.0,490.0,-2.0,0,4.0,4.5,1.0,0.5,0,0,8,24,3,3,40
2000-06-04,True,3.0,751.0,0.0,56.0,523.0,6.0,0,2.0,3.0,1.0,0.6,0,0,66,93,5,0,49
2000-06-06,False,52.0,526.0,0.0,109.0,372.0,-5.0,0,2.7142857142857144,1.6666666666666667,0.8571428571428571,0.5,1,0,133,111,1,1,42
2000-06-07,False,6.0,706.0,0.0,135.0,249.0,0.0,0,2.0,0.0,0.5,0.0,0,0,70,106,5,5,42
2000-06-07,True,42.0,559.0,2.0,76.0,456.0,3.0,0,4.2,0.6666666666666666,1.0,0.3333333333333333,0,0,168,135,0,5,42
2000-06-07,True,8.0,702.0,0.0,20.0,631.0,0.0,0,1.0,1.2857142857142858,0.3333333333333333,0.7142857142857143,0,0,118,167,2,1,82
2000-06-09,False,41.0,560.0,-1.0,76.0,456.0,3.0,0,1.7142857142857142,0.75,0.8571428571428571,0.25,0,0,87,135,0,5,42
2000-06-10,False,30.0,585.0,0.0,16.0,646.0,0.0,0,2.0,0.5,1.0,0.5,0,0,19,174,5,5,78
2000-06-11,False,19.0,634.0,0.0,8.0,702.0,0.0,0,2.0,1.75,0.6666666666666666,0.5,0,0,192,118,2,2,82
2000-06-11,False,21.0,629.0,0.0,3.0,750.0,1.0,0,2.3333333333333335,2.6,1.0,0.6,0,0,128,50,5,5,78
2000-06-11,False,152.0,193.0,0.0,39.0,562.0,2.0,0,0.2,1.1428571428571428,0.0,0.7142857142857143,0,1,103,200,1,1,27
2000-06-11,False,27.0,603.0,0.0,79.0,454.0,2.0,0,1.5714285714285714,1.1666666666666667,0.5714285714285714,0.5,0,0,185,158,1,1,42
2000-06-11,True,2.0,758.0,-1.0,13.0,662.0,0.0,0,2.5,0.5,1.0,0.0,0,0,66,51,5,5,78
2000-06-11,False,84.0,446.0,4.0,64.0,503.0,0.0,0,1.6666666666666667,1.5,0.3333333333333333,0.5,0,0,61,69,5,5,42
2000-06-11,True,40.0,561.0,1.0,20.0,631.0,0.0,0,1.3333333333333333,1.5714285714285714,0.3333333333333333,0.7142857142857143,0,0,150,167,5,1,82
2000-06-12,True,15.0,647.0,0.0,12.0,682.0,0.0,0,1.6666666666666667,2.0,0.6666666666666666,1.0,0,0,147,58,5,5,78
2000-06-15,False,92.0,426.0,3.0,17.0,645.0,0.0,0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,11,143,0,3,42
2000-06-16,False,21.0,629.0,0.0,13.0,662.0,0.0,0,2.0,0.3333333333333333,1.0,0.0,0,0,128,51,5,5,78
2000-06-17,False,52.0,526.0,0.0,129.0,276.0,0.0,0,2.7142857142857144,0.0,0.8571428571428571,0.0,0,0,133,161,1,1,40
2000-06-17,True,12.0,682.0,0.0,6.0,706.0,0.0,0,2.0,4.0,0.6666666666666666,0.6666666666666666,0,0,58,70,5,5,78
2000-06-17,False,31.0,584.0,-1.0,49.0,530.0,1.0,0,1.8571428571428572,1.2,0.7142857142857143,0.6,0,0,56,71,1,1,42
2000-06-18,False,47.0,533.0,-6.0,39.0,562.0,2.0,0,0.0,1.1428571428571428,1.0,0.7142857142857143,0,0,5,200,1,1,40
2000-06-18,False,72.0,468.0,-2.0,141.0,233.0,-12.0,0,1.0,1.0,0.6,0.3333333333333333,1,0,76,7,2,2,40
2000-06-18,False,57.0,516.0,1.0,67.0,488.0,0.0,0,3.0,2.25,0.5714285714285714,0.25,0,0,93,24,0,3,52
2000-06-18,False,134.0,257.0,0.0,111.0,361.0,1.0,0,0.5,1.0,0.25,1.0,0,0,172,104,1,1,40
2000-06-19,True,92.0,426.0,3.0,189.0,71.0,1.0,0,1.75,2.0,0.5,1.0,0,0,11,45,0,4,66
2000-06-19,True,14.0,660.0,0.0,16.0,646.0,0.0,0,1.1666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1,0,90,174,5,5,78
2000-06-20,True,15.0,647.0,0.0,6.0,706.0,0.0,0,1.8,3.0,0.8,0.5,0,0,147,70,5,5,78
2000-06-21,False,21.0,629.0,0.0,2.0,758.0,-1.0,0,2.2,2.7142857142857144,1.0,1.0,0,0,128,66,5,5,78
2000-06-21,True,107.0,374.0,-1.0,180.0,94.0,0.0,0,1.0,2.0,0.5,0.3333333333333333,0,0,130,195,4,4,66
2000-06-21,False,17.0,645.0,0.0,66.0,489.0,-3.0,0,1.25,1.0,0.5,1.0,0,0,143,46,3,2,42
2000-06-21,True,142.0,228.0,0.0,189.0,71.0,1.0,0,3.0,1.0,1.0,0.5,0,0,165,45,4,4,66
2000-06-24,True,14.0,660.0,0.0,11.0,692.0,1.0,0,1.2857142857142858,1.4285714285714286,0.7142857142857143,0.42857142857142855,0,0,90,151,5,5,78
2000-06-24,False,140.0,235.0,2.0,125.0,288.0,1.0,0,1.0,0.6666666666666666,0.5,0.0,0,0,110,117,1,1,42
2000-06-24,False,114.0,343.0,2.0,151.0,199.0,2.0,0,1.5,0.0,0.5,0.0,0,0,189,153,1,1,42
2000-06-25,True,107.0,374.0,-1.0,142.0,228.0,0.0,0,1.6666666666666667,2.75,0.6666666666666666,0.75,0,0,130,165,4,4,66
2000-06-25,False,21.0,629.0,0.0,10.0,695.0,-1.0,0,2.3333333333333335,2.0,1.0,0.6666666666666666,0,0,128,159,5,5,78
2000-06-25,False,71.0,469.0,0.0,119.0,314.0,0.0,0,1.5,1.5714285714285714,0.25,0.5714285714285714,0,0,55,141,3,2,42
2000-06-25,True,92.0,426.0,3.0,180.0,94.0,0.0,0,5.0,2.0,0.6666666666666666,0.4,0,0,11,195,0,4,66
2000-06-25,False,112.0,356.0,-2.0,69.0,485.0,1.0,0,1.3333333333333333,4.25,0.6666666666666666,1.0,0,0,102,98,0,0,42
2000-06-28,True,92.0,426.0,3.0,107.0,374.0,-1.0,0,4.428571428571429,1.75,0.7142857142857143,0.75,0,0,11,130,0,4,66
2000-06-28,True,2.0,758.0,-1.0,15.0,647.0,0.0,0,2.5714285714285716,2.0,0.8571428571428571,0.8571428571428571,0,0,66,147,5,5,78
2000-06-28,False,115.0,335.0,-2.0,67.0,488.0,0.0,0,0.75,1.8,0.25,0.2,0,0,196,24,3,3,40
2000-06-29,False,23.0,622.0,1.0,17.0,645.0,0.0,0,1.8571428571428572,1.2,0.42857142857142855,0.6,0,0,40,143,3,3,40
2000-06-29,False,71.0,469.0,0.0,36.0,567.0,0.0,0,2.2,1.6,0.4,0.4,0,0,55,144,3,3,40
2000-07-01,False,114.0,343.0,2.0,109.0,367.0,0.0,0,1.6666666666666667,1.5714285714285714,0.6666666666666666,0.42857142857142855,0,0,189,111,1,1,7
2000-07-01,False,66.0,489.0,-3.0,119.0,314.0,0.0,0,0.5,1.4285714285714286,0.5,0.5714285714285714,0,0,46,141,2,2,42
2000-07-01,False,159.0,172.0,3.0,140.0,235.0,2.0,0,0.6,1.0,0.4,0.6666666666666666,0,0,26,110,1,1,7
2000-07-02,False,147.0,212.0,2.0,88.0,436.0,4.0,0,0.5,2.3333333333333335,0.0,0.6666666666666666,0,0,21,126,1,1,7
2000-07-02,False,144.0,220.0,1.0,39.0,562.0,2.0,0,1.0,1.0,0.6666666666666666,0.5714285714285714,0,0,62,200,1,1,7
2000-07-02,True,2.0,758.0,-1.0,14.0,660.0,0.0,0,2.5714285714285716,1.4285714285714286,0.8571428571428571,0.8571428571428571,0,0,66,90,5,5,78
2000-07-02,False,152.0,193.0,0.0,108.0,368.0,2.0,0,0.16666666666666666,0.75,0.16666666666666666,0.25,0,0,103,124,1,1,7
2000-07-02,False,151.0,199.0,2.0,96.0,409.0,1.0,0,0.5,1.6666666666666667,0.0,0.6666666666666666,0,0,153,44,1,1,7
2000-07-02,False,134.0,257.0,0.0,170.0,138.0,2.0,0,0.8,0.0,0.4,0.0,0,0,172,60,1,1,7
2000-07-03,True,72.0,468.0,-2.0,78.0,455.0,-4.0,0,2.1666666666666665,2.7142857142857144,0.6666666666666666,0.5714285714285714,0,0,76,80,2,2,42
2000-07-04,False,151.0,199.0,2.0,114.0,343.0,2.0,0,1.0,2.0,0.3333333333333333,0.75,0,1,153,189,1,1,42
2000-07-05,False,60.0,508.0,5.0,93.0,424.0,0.0,0,0.14285714285714285,2.75,0.14285714285714285,1.0,0,0,92,17,2,2,42
2000-07-05,False,13.0,698.0,5.0,113.0,358.0,-2.0,0,1.6666666666666667,1.4,0.5,0.4,0,0,118,196,2,3,42
2000-07-08,False,43.0,558.0,4.0,88.0,445.0,-2.0,0,1.0,1.4,0.5714285714285714,0.8,0,0,200,183,1,1,40
2000-07-08,False,27.0,605.0,0.0,122.0,297.0,-18.0,0,1.8571428571428572,0.75,0.7142857142857143,0.5,0,0,185,110,1,1,40
2000-07-09,False,34.0,571.0,-4.0,45.0,545.0,-2.0,0,2.2857142857142856,1.0,0.8571428571428571,1.0,0,0,34,5,1,1,40
2000-07-09,False,54.0,525.0,5.0,133.0,277.0,4.0,0,1.0,0.0,0.5,0.0,0,0,71,161,1,1,40
2000-07-09,False,112.0,358.0,1.0,53.0,525.0,1.0,0,0.5,2.7142857142857144,0.5,0.8571428571428571,0,0,104,133,1,1,40
2000-07-09,False,25.0,607.0,-1.0,76.0,465.0,1.0,0,1.0,2.0,0.6666666666666666,0.6666666666666666,0,0,123,2,1,1,40
2000-07-14,False,129.0,284.0,3.0,168.0,147.0,1.0,0,1.5,0.0,0.25,0.0,0,0,105,39,1,1,7
2000-07-15,False,43.0,558.0,4.0,146.0,219.0,2.0,0,0.8571428571428571,1.0,0.5714285714285714,0.75,0,1,200,62,1,1,7
2000-07-15,False,87.0,446.0,-1.0,150.0,213.0,3.0,0,1.8,1.0,0.6,0.3333333333333333,0,1,126,21,1,1,7
2000-07-15,False,145.0,223.0,2.0,194.0,54.0,0.0,0,3.0,1.0,1.0,0.0,1,0,32,52,1,1,7
2000-07-15,False,173.0,136.0,3.0,130.0,282.0,-4.0,0,0.5,1.5,0.0,0.5,0,1,60,172,1,1,7
2000-07-16,False,125.0,290.0,0.0,134.0,272.0,4.0,0,0.6,1.5,0.2,0.25,1,0,117,181,1,1,7
2000-07-16,False,107.0,373.0,-1.0,144.0,229.0,-8.0,0,0.6,0.2857142857142857,0.2,0.2857142857142857,0,1,124,103,1,1,7
2000-07-16,False,49.0,532.0,-2.0,176.0,124.0,3.0,0,1.25,0.0,0.75,0.0,1,0,91,132,1,1,7
2000-07-16,False,84.0,450.0,4.0,153.0,209.0,5.0,0,1.6666666666666667,0.0,0.6666666666666666,0.0,0,0,77,68,1,1,7
2000-07-16,False,93.0,424.0,0.0,69.0,486.0,3.0,0,2.2,2.0,0.8,0.6666666666666666,0,0,17,46,2,2,40
2000-07-16,False,45.0,545.0,-2.0,192.0,66.0,0.0,0,0.75,0.6666666666666666,0.75,0.0,1,0,5,59,1,1,7
2000-07-18,False,19.0,642.0,2.0,1.0,825.0,0.0,0,1.1666666666666667,3.5,0.5,1.0,0,0,143,27,3,3,40
2000-07-18,False,35.0,569.0,-8.0,113.0,358.0,-2.0,0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,193,196,3,3,40
2000-07-19,False,72.0,478.0,5.0,22.0,625.0,-1.0,0,1.8333333333333333,2.142857142857143,0.16666666666666666,0.5714285714285714,0,0,24,40,3,3,40
2000-07-19,False,5.0,744.0,0.0,66.0,495.0,-5.0,0,3.0,2.1666666666666665,1.0,0.5,0,0,8,55,3,3,40
2000-07-22,False,67.0,490.0,-5.0,93.0,424.0,0.0,0,2.5714285714285716,2.1666666666666665,0.8571428571428571,0.8333333333333334,0,0,76,17,2,2,40
2000-07-23,False,69.0,486.0,3.0,20.0,639.0,1.0,0,1.75,2.142857142857143,0.5,0.7142857142857143,0,0,46,192,2,2,40
2000-07-23,False,60.0,508.0,5.0,51.0,528.0,-11.0,0,0.7142857142857143,2.4285714285714284,0.14285714285714285,0.7142857142857143,0,1,92,81,2,2,40
2000-07-23,False,144.0,229.0,-8.0,45.0,545.0,-2.0,0,0.2857142857142857,1.4,0.2857142857142857,0.8,0,0,103,5,1,1,27
2000-07-26,False,47.0,538.0,3.0,105.0,375.0,-1.0,0,1.75,0.0,0.5,0.0,0,0,30,13,5,5,42
2000-07-26,False,1.0,825.0,0.0,5.0,744.0,0.0,0,3.0,2.8,0.8,1.0,0,0,27,8,3,3,40
2000-07-27,False,56.0,518.0,2.0,117.0,325.0,-1.0,0,2.0,1.0,1.0,0.3333333333333333,0,0,84,115,5,5,42
2000-08-05,False,110.0,365.0,-2.0,104.0,381.0,3.0,0,1.75,0.3333333333333333,0.75,0.0,0,0,102,138,0,0,42
2000-08-06,False,111.0,362.0,1.0,124.0,291.0,1.0,0,2.2857142857142856,2.0,0.5714285714285714,0.6666666666666666,0,0,112,125,0,0,42
2000-08-09,False,97.0,410.0,0.0,129.0,285.0,2.0,0,1.4285714285714286,1.0,0.7142857142857143,0.5714285714285714,2,0,176,15,0,0,42
2000-08-13,False,97.0,410.0,0.0,101.0,385.0,-2.0,0,1.2857142857142858,2.142857142857143,0.7142857142857143,0.5714285714285714,0,0,176,94,0,0,42
2000-08-15,False,112.0,364.0,1.0,107.0,372.0,3.0,0,2.5714285714285716,0.8,0.42857142857142855,0.2,0,0,112,138,0,0,58
2000-08-15,False,14.0,688.0,1.0,56.0,518.0,1.0,0,1.7142857142857142,1.75,0.5714285714285714,1.0,0,1,118,35,2,2,40
2000-08-15,False,61.0,512.0,-8.0,60.0,513.0,-7.0,0,1.6666666666666667,2.5714285714285716,0.5,0.8571428571428571,0,0,46,76,2,2,40
2000-08-15,False,22.0,625.0,0.0,1.0,819.0,0.0,0,1.7142857142857142,3.0,0.42857142857142855,0.8333333333333334,0,0,40,27,3,3,40
2000-08-15,False,17.0,648.0,0.0,36.0,572.0,1.0,0,1.7142857142857142,1.5,0.7142857142857143,0.75,0,0,42,193,3,3,40
2000-08-16,False,48.0,535.0,2.0,59.0,514.0,2.0,0,3.2857142857142856,1.0,0.7142857142857143,1.0,0,0,93,191,0,0,42
2000-08-16,False,21.0,627.0,1.0,94.0,422.0,1.0,0,2.0,1.8571428571428572,0.5714285714285714,0.7142857142857143,0,0,192,17,2,2,40
2000-08-16,False,25.0,606.0,1.0,35.0,572.0,3.0,0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,0,1,152,89,5,5,42
2000-08-16,False,7.0,716.0,0.0,71.0,494.0,7.0,0,1.8571428571428572,1.5,0.7142857142857143,0.5,0,0,147,107,5,5,42
2000-08-16,False,43.0,554.0,-1.0,113.0,361.0,0.0,0,1.2857142857142858,2.0,0.2857142857142857,0.42857142857142855,0,0,144,196,3,3,40
2000-08-16,False,95.0,415.0,1.0,118.0,323.0,1.0,0,1.0,0.8571428571428571,0.5,0.2857142857142857,0,0,119,115,5,5,42
2000-08-16,False,46.0,543.0,-14.0,85.0,443.0,-7.0,0,1.1428571428571428,1.4285714285714286,0.2857142857142857,0.42857142857142855,0,0,92,57,2,2,40
2000-08-16,False,51.0,530.0,-5.0,19.0,638.0,1.0,0,3.0,0.75,1.0,0.25,0,0,84,174,5,5,64
2000-08-16,False,82.0,452.0,2.0,30.0,586.0,1.0,0,1.0,0.75,0.6666666666666666,0.25,0,0,25,186,5,5,42
2000-08-16,False,65.0,500.0,-1.0,70.0,494.0,-2.0,0,1.8571428571428572,1.7142857142857142,0.42857142857142855,0.2857142857142857,0,0,55,24,3,3,40
2000-08-16,False,79.0,461.0,2.0,154.0,214.0,3.0,0,1.5,1.0,0.5,0.5,0,0,61,4,5,5,40
2000-08-16,False,54.0,526.0,2.0,9.0,705.0,-1.0,0,1.3333333333333333,1.0,0.5,0.6666666666666666,0,0,65,137,5,5,64
2000-08-16,False,11.0,700.0,2.0,5.0,743.0,1.0,0,2.4,1.8571428571428572,0.4,0.7142857142857143,0,0,70,170,5,5,42
2000-08-16,False,38.0,561.0,-2.0,68.0,495.0,3.0,0,2.142857142857143,1.0,1.0,0.3333333333333333,0,0,87,69,0,5,42
2000-08-17,True,96.0,414.0,0.0,107.0,372.0,3.0,0,1.4,0.6666666666666666,0.6,0.16666666666666666,0,0,130,138,4,0,58
2000-08-20,False,131.0,275.0,-2.0,89.0,441.0,1.0,0,0.0,1.1666666666666667,0.0,0.6666666666666666,0,0,161,183,1,1,7
2000-08-25,False,31.0,581.0,-2.0,109.0,367.0,1.0,0,1.8571428571428572,0.0,0.7142857142857143,0.0,0,0,56,96,1,1,42
2000-08-27,False,72.0,483.0,-1.0,137.0,260.0,-7.0,0,1.7142857142857142,0.42857142857142855,0.8571428571428571,0.42857142857142855,2,0,201,103,1,1,27
2000-08-28,False,99.0,395.0,0.0,132.0,271.0,8.0,0,0.0,1.6,0.0,0.6,0,0,86,125,0,0,42
2000-08-28,True,87.0,442.0,5.0,162.0,173.0,1.0,0,3.3333333333333335,0.75,1.0,0.25,0,0,88,179,0,0,42
2000-08-30,False,99.0,395.0,0.0,162.0,173.0,1.0,0,4.0,0.6,1.0,0.2,0,0,86,179,0,0,42
2000-09-01,False,42.0,554.0,6.0,38.0,561.0,-2.0,0,1.0,2.0,0.0,1.0,0,0,12,87,5,0,42
2000-09-02,False,55.0,521.0,2.0,78.0,462.0,-9.0,0,2.5714285714285716,2.8333333333333335,0.7142857142857143,0.6666666666666666,0,0,133,126,1,1,7
2000-09-02,False,98.0,404.0,3.0,118.0,323.0,1.0,0,1.75,0.5714285714285714,0.5,0.14285714285714285,1,0,136,115,5,5,40
2000-09-02,False,16.0,655.0,-3.0,113.0,361.0,0.0,0,1.2857142857142858,1.5714285714285714,0.5714285714285714,0.2857142857142857,0,0,143,196,3,3,40
2000-09-02,False,106.0,377.0,-8.0,74.0,469.0,-10.0,0,1.6666666666666667,1.7142857142857142,0.6666666666666666,0.7142857142857143,0,1,189,77,1,1,7
2000-09-02,False,30.0,586.0,1.0,95.0,415.0,1.0,0,0.6,1.0,0.2,0.6,0,0,186,119,5,5,40
2000-09-02,True,87.0,442.0,5.0,64.0,501.0,3.0,0,2.8,4.0,1.0,0.5,0,0,88,194,0,0,42
2000-09-02,False,49.0,534.0,-2.0,85.0,443.0,-7.0,0,3.0,1.0,0.7142857142857143,0.2857142857142857,2,0,81,57,2,2,40
2000-09-02,False,11.0,700.0,2.0,32.0,581.0,1.0,0,2.6666666666666665,2.0,0.5,0.75,0,0,70,73,5,5,40
2000-09-02,False,110.0,365.0,4.0,103.0,379.0,1.0,0,0.5,0.5,0.25,0.25,0,0,18,198,5,5,40
2000-09-02,False,31.0,581.0,-2.0,45.0,547.0,-4.0,0,2.0,2.2,0.7142857142857143,0.8,0,0,56,91,1,1,7
2000-09-02,False,54.0,526.0,2.0,90.0,439.0,0.0,0,1.5714285714285714,1.25,0.5714285714285714,0.75,0,0,65,1,5,5,40
2000-09-02,False,91.0,439.0,0.0,24.0,609.0,-1.0,0,0.8333333333333334,1.1428571428571428,0.16666666666666666,0.7142857142857143,0,0,67,123,1,1,7
2000-09-03,False,21.0,627.0,1.0,60.0,513.0,-7.0,0,2.5714285714285716,2.4285714285714284,0.5714285714285714,0.7142857142857143,0,0,192,76,2,2,40
2000-09-03,False,36.0,572.0,1.0,65.0,500.0,-1.0,0,1.2,2.0,0.6,0.5714285714285714,0,0,193,55,3,3,40
2000-09-03,True,58.0,514.0,-1.0,64.0,501.0,3.0,0,2.4285714285714284,2.6666666666666665,0.7142857142857143,0.3333333333333333,1,0,182,194,0,0,42
2000-09-03,False,27.0,598.0,1.0,84.0,447.0,1.0,0,1.0,1.0,0.5,0.3333333333333333,0,0,163,135,5,5,40
2000-09-03,False,12.0,695.0,0.0,71.0,494.0,7.0,0,1.1428571428571428,1.4,0.42857142857142855,0.4,0,0,151,107,5,5,40
2000-09-03,False,14.0,688.0,1.0,122.0,312.0,3.0,0,1.8571428571428572,1.1428571428571428,0.7142857142857143,0.2857142857142857,1,0,118,141,2,2,40
2000-09-03,False,100.0,394.0,-12.0,116.0,335.0,-9.0,0,1.0,1.0,0.6666666666666666,0.3333333333333333,0,0,104,117,1,1,7
2000-09-03,False,89.0,441.0,1.0,131.0,275.0,-2.0,0,1.0,0.5,0.5714285714285714,0.25,0,1,183,161,1,1,7
2000-09-03,False,99.0,395.0,0.0,87.0,442.0,5.0,0,2.5,2.6666666666666665,1.0,1.0,0,0,86,88,0,0,42
2000-09-03,False,61.0,512.0,-8.0,94.0,422.0,1.0,0,1.7142857142857142,1.4285714285714286,0.5714285714285714,0.5714285714285714,0,1,46,17,2,2,40
2000-09-03,False,1.0,819.0,0.0,70.0,494.0,-2.0,0,2.5714285714285716,0.42857142857142855,0.7142857142857143,0.14285714285714285,0,0,27,24,3,3,40
2000-09-03,False,35.0,572.0,3.0,140.0,252.0,2.0,0,1.5,1.0,0.25,0.0,0,0,89,106,5,5,40
2000-09-10,False,123.0,309.0,-1.0,127.0,297.0,1.0,0,1.8,1.4285714285714286,0.4,0.42857142857142855,0,0,105,172,1,1,7
2000-09-20,True,13.0,693.0,-1.0,60.0,511.0,-5.0,0,2.7142857142857144,1.7142857142857142,0.8571428571428571,0.42857142857142855,0,0,118,55,2,3,42
2000-09-24,False,63.0,507.0,6.0,98.0,417.0,1.0,0,0.0,1.1428571428571428,0.0,0.7142857142857143,0,0,156,176,0,0,42
2000-09-26,False,63.0,507.0,6.0,98.0,417.0,1.0,0,1.0,1.1428571428571428,0.5,0.5714285714285714,1,0,156,176,0,0,42
2000-09-27,False,159.0,184.0,-1.0,199.0,22.0,0.0,0,0.0,0.0,0.0,0.0,0,0,37,188,2,2,42
2000-09-27,True,13.0,693.0,-1.0,70.0,491.0,0.0,0,2.4285714285714284,0.42857142857142855,0.8571428571428571,0.14285714285714285,0,0,118,24,2,3,42
2000-09-28,False,63.0,507.0,6.0,59.0,512.0,0.0,0,1.6666666666666667,1.0,0.6666666666666666,0.75,0,0,156,191,0,0,42
2000-09-30,False,108.0,374.0,-1.0,134.0,262.0,-12.0,0,0.25,2.0,0.0,1.0,0,0,96,32,1,1,42
2000-09-30,False,71.0,490.0,2.0,57.0,515.0,-1.0,0,3.6,2.7142857142857144,0.8,0.7142857142857143,0,0,98,182,0,0,42
2000-10-02,False,103.0,386.0,2.0,63.0,507.0,6.0,0,2.142857142857143,2.75,0.5714285714285714,0.75,0,0,94,156,0,0,42
2000-10-04,True,67.0,492.0,1.0,71.0,490.0,2.0,0,4.571428571428571,3.5,0.8571428571428571,0.8333333333333334,0,0,11,98,0,0,83
2000-10-04,False,59.0,512.0,0.0,43.0,563.0,6.0,0,1.0,3.4285714285714284,0.6,1.0,0,0,191,168,0,0,83
2000-10-06,False,87.0,442.0,3.0,112.0,366.0,4.0,0,0.8571428571428571,0.4,0.2857142857142857,0.0,1,0,135,13,5,5,40
2000-10-07,False,36.0,568.0,-8.0,100.0,403.0,-10.0,0,1.0,0.8,0.25,0.4,0,0,146,18,5,5,40
2000-10-07,True,63.0,507.0,6.0,118.0,330.0,1.0,0,2.2,1.5714285714285714,0.6,0.5714285714285714,0,0,156,95,0,5,42
2000-10-07,False,61.0,511.0,-1.0,117.0,340.0,-2.0,0,1.3333333333333333,0.75,0.3333333333333333,0.25,0,0,175,63,5,5,40
2000-10-07,False,27.0,605.0,1.0,83.0,453.0,-8.0,0,1.8571428571428572,1.0,0.7142857142857143,0.2857142857142857,0,0,185,67,1,1,7
2000-10-07,False,59.0,512.0,0.0,71.0,490.0,2.0,0,1.0,3.0,0.6666666666666666,0.7142857142857143,0,0,191,98,0,0,83
2000-10-07,False,5.0,740.0,0.0,35.0,577.0,0.0,0,1.5714285714285714,1.6,0.5714285714285714,0.4,0,0,170,89,5,5,40
